调仓日,方向,代码,名称,参考价(元),手数(手),股数(股),金额(元),手续费(元),调仓原因
2025-10-21,持有,600629,华建集团,40.93,--,--,--,--,继续持有
2025-10-21,持有,688498,源杰科技,496.78,--,--,--,--,继续持有
2025-10-21,持有,603516,淳中科技,154.3,--,--,--,--,继续持有
2025-10-21,持有,301357,北方长龙,142.21,--,--,--,--,继续持有
2025-10-21,持有,688411,海博思创,291.49,--,--,--,--,继续持有
2025-10-21,持有,300502,新易盛,365.42,--,--,--,--,继续持有
2025-10-21,持有,300539,横河精密,53.14,--,--,--,--,继续持有
2025-10-21,持有,601138,工业富联,68.0,--,--,--,--,继续持有
2025-10-21,持有,300476,胜宏科技,281.15,--,--,--,--,继续持有
2025-10-21,持有,001238,浙江正特,52.49,--,--,--,--,继续持有
2025-10-21,持有,600113,浙江东日,52.49,--,--,--,--,继续持有
2025-10-21,持有,002289,*ST宇顺,35.36,--,--,--,--,继续持有
2025-10-21,持有,300368,汇金股份,19.2,--,--,--,--,继续持有
2025-10-21,持有,301489,思泉新材,210.38,--,--,--,--,继续持有
2025-10-21,持有,603256,宏和科技,33.35,--,--,--,--,继续持有
2025-10-21,持有,603083,剑桥科技,112.48,--,--,--,--,继续持有
2025-10-21,持有,300204,舒泰神,36.99,--,--,--,--,继续持有
2025-10-31,卖出,600629,华建集团,23.02,8,800,18416.0,23.02,移出持仓池
2025-10-31,卖出,300502,新易盛,344.31,0,0,0.0,0.0,移出持仓池
2025-10-31,卖出,001238,浙江正特,47.6,4,400,19040.0,23.8,移出持仓池
2025-10-31,卖出,600113,浙江东日,47.6,4,400,19040.0,23.8,移出持仓池
2025-10-31,卖出,002289,*ST宇顺,34.11,5,500,17055.0,21.32,移出持仓池
2025-10-31,卖出,300368,汇金股份,17.79,11,1100,19569.0,24.46,移出持仓池
2025-10-31,卖出,301489,思泉新材,183.53,1,100,18353.0,22.94,移出持仓池
2025-10-31,卖出,603083,剑桥科技,103.04,1,100,10304.0,12.88,移出持仓池
2025-10-31,卖出,300111,向日葵,8.73,22,2200,19206.0,24.01,移出持仓池
2025-10-31,买入,301377,鼎泰高科,123.0,1,100,12300.0,15.38,纳入持仓池
2025-10-31,买入,605178,时空科技,69.83,2,200,13966.0,17.46,纳入持仓池
2025-10-31,买入,688183,生益电子,108.8,1,100,10880.0,13.6,纳入持仓池
2025-10-31,买入,688210,统联精密,62.68,3,300,18804.0,23.5,纳入持仓池
2025-10-31,买入,600021,上海电力,29.69,6,600,17814.0,22.27,纳入持仓池
2025-10-31,买入,301308,江波龙,261.31,0,0,0.0,0.0,纳入持仓池
2025-10-31,买入,300300,海峡创新,10.25,19,1900,19475.0,24.34,纳入持仓池
2025-10-31,买入,301217,铜冠铜箔,35.0,5,500,17500.0,21.88,纳入持仓池
2025-10-31,买入,300486,东杰智能,23.39,8,800,18712.0,23.39,纳入持仓池
2025-10-31,持有,688585,上纬新材,105.31,--,--,--,--,继续持有
2025-10-31,持有,603389,*ST亚振,44.65,--,--,--,--,继续持有
2025-10-31,持有,603226,菲林格尔,42.01,--,--,--,--,继续持有
2025-10-31,持有,605255,天普股份,92.62,--,--,--,--,继续持有
2025-10-31,持有,603301,振德医疗,95.0,--,--,--,--,继续持有
2025-10-31,持有,300308,中际旭创,473.01,--,--,--,--,继续持有
2025-10-31,持有,603516,淳中科技,172.7,--,--,--,--,继续持有
2025-10-31,持有,300475,香农芯创,132.52,--,--,--,--,继续持有
2025-10-31,持有,688109,品茗科技,129.98,--,--,--,--,继续持有
2025-10-31,持有,002759,天际股份,30.84,--,--,--,--,继续持有
2025-10-31,持有,301357,北方长龙,151.0,--,--,--,--,继续持有
2025-10-31,持有,300436,广生堂,121.97,--,--,--,--,继续持有
2025-10-31,持有,601606,长城军工,51.26,--,--,--,--,继续持有
2025-10-31,持有,688498,源杰科技,508.07,--,--,--,--,继续持有
2025-10-31,持有,601138,工业富联,72.0,--,--,--,--,继续持有
2025-10-31,持有,300476,胜宏科技,294.0,--,--,--,--,继续持有
2025-10-31,持有,688411,海博思创,274.85,--,--,--,--,继续持有
2025-10-31,持有,603256,宏和科技,35.4,--,--,--,--,继续持有
2025-10-31,持有,301345,涛涛车业,237.49,--,--,--,--,继续持有
2025-10-31,持有,300204,舒泰神,38.3,--,--,--,--,继续持有
2025-10-31,持有,300539,横河精密,48.51,--,--,--,--,继续持有
2025-11-17,卖出,301357,北方长龙,175.77,1,100,17577.0,21.97,移出持仓池
2025-11-17,卖出,688183,生益电子,93.4,2,200,18680.0,23.35,移出持仓池
2025-11-17,卖出,603256,宏和科技,30.15,6,600,18090.0,22.61,移出持仓池
2025-11-17,卖出,301345,涛涛车业,205.6,0,0,0.0,0.0,移出持仓池
2025-11-17,卖出,688210,统联精密,52.55,3,300,15765.0,19.71,移出持仓池
2025-11-17,卖出,300204,舒泰神,36.31,5,500,18155.0,22.69,移出持仓池
2025-11-17,卖出,600021,上海电力,26.2,7,700,18340.0,22.93,移出持仓池
2025-11-17,卖出,301217,铜冠铜箔,33.72,5,500,16860.0,21.07,移出持仓池
2025-11-17,卖出,300486,东杰智能,21.05,9,900,18945.0,23.68,移出持仓池
2025-11-17,买入,688353,华盛锂电,136.87,1,100,13687.0,17.11,纳入持仓池
2025-11-17,买入,301292,海科新源,77.12,2,200,15424.0,19.28,纳入持仓池
2025-11-17,买入,001238,浙江正特,56.85,3,300,17055.0,21.32,纳入持仓池
2025-11-17,买入,600113,浙江东日,56.85,3,300,17055.0,21.32,纳入持仓池
2025-11-17,买入,300959,线上线下,146.47,1,100,14647.0,18.31,纳入持仓池
2025-11-17,买入,600408,安泰集团,6.89,29,2900,19981.0,24.98,纳入持仓池
2025-11-17,买入,002407,多氟多,40.65,4,400,16260.0,20.32,纳入持仓池
2025-11-17,买入,300390,天华新能,59.77,3,300,17931.0,22.41,纳入持仓池
2025-11-17,买入,688195,腾景科技,135.61,1,100,13561.0,16.95,纳入持仓池
2025-11-17,持有,688585,上纬新材,116.16,--,--,--,--,继续持有
2025-11-17,持有,002759,天际股份,47.17,--,--,--,--,继续持有
2025-11-17,持有,605255,天普股份,103.49,--,--,--,--,继续持有
2025-11-17,持有,603516,淳中科技,201.88,--,--,--,--,继续持有
2025-11-17,持有,300475,香农芯创,170.89,--,--,--,--,继续持有
2025-11-17,持有,300300,海峡创新,18.24,--,--,--,--,继续持有
2025-11-17,持有,688411,海博思创,361.23,--,--,--,--,继续持有
2025-11-17,持有,300308,中际旭创,483.2,--,--,--,--,继续持有
2025-11-17,持有,605178,时空科技,84.05,--,--,--,--,继续持有
2025-11-17,持有,688109,品茗科技,133.0,--,--,--,--,继续持有
2025-11-17,持有,603226,菲林格尔,38.5,--,--,--,--,继续持有
2025-11-17,持有,301377,鼎泰高科,109.6,--,--,--,--,继续持有
2025-11-17,持有,688498,源杰科技,527.01,--,--,--,--,继续持有
2025-11-17,持有,301308,江波龙,287.73,--,--,--,--,继续持有
2025-11-17,持有,603301,振德医疗,80.16,--,--,--,--,继续持有
2025-11-17,持有,603389,*ST亚振,45.89,--,--,--,--,继续持有
2025-11-17,持有,601606,长城军工,53.55,--,--,--,--,继续持有
2025-11-17,持有,300476,胜宏科技,281.18,--,--,--,--,继续持有
2025-11-17,持有,300436,广生堂,99.99,--,--,--,--,继续持有
2025-11-17,持有,601138,工业富联,64.94,--,--,--,--,继续持有
2025-11-17,持有,300539,横河精密,48.15,--,--,--,--,继续持有
2025-11-28,卖出,300959,线上线下,125.72,1,100,12572.0,15.71,移出持仓池
2025-11-28,卖出,600408,安泰集团,4.67,42,4200,19614.0,24.52,移出持仓池
2025-11-28,卖出,002407,多氟多,34.55,5,500,17275.0,21.59,移出持仓池
2025-11-28,卖出,300390,天华新能,51.94,3,300,15582.0,19.48,移出持仓池
2025-11-28,卖出,300476,胜宏科技,270.7,0,0,0.0,0.0,移出持仓池
2025-11-28,卖出,300436,广生堂,100.0,2,200,20000.0,25.0,移出持仓池
2025-11-28,卖出,601138,工业富联,60.72,3,300,18216.0,22.77,移出持仓池
2025-11-28,买入,688110,东芯股份,130.0,1,100,13000.0,16.25,纳入持仓池
2025-11-28,买入,605580,恒盛能源,43.6,4,400,17440.0,21.8,纳入持仓池
2025-11-28,买入,603778,国晟科技,11.59,17,1700,19703.0,24.63,纳入持仓池
2025-11-28,买入,300620,光库科技,153.8,1,100,15380.0,19.23,纳入持仓池
2025-11-28,买入,000609,*ST中迪,12.01,16,1600,19216.0,24.02,纳入持仓池
2025-11-28,买入,300502,新易盛,347.8,0,0,0.0,0.0,纳入持仓池
2025-11-28,买入,603122,合富中国,23.82,8,800,19056.0,23.82,纳入持仓池
2025-11-28,买入,301489,思泉新材,181.04,1,100,18104.0,22.63,纳入持仓池
2025-11-28,持有,688585,上纬新材,113.27,--,--,--,--,继续持有
2025-11-28,持有,002759,天际股份,45.03,--,--,--,--,继续持有
2025-11-28,持有,301292,海科新源,80.62,--,--,--,--,继续持有
2025-11-28,持有,688109,品茗科技,159.24,--,--,--,--,继续持有
2025-11-28,持有,300308,中际旭创,514.5,--,--,--,--,继续持有
2025-11-28,持有,688353,华盛锂电,111.8,--,--,--,--,继续持有
2025-11-28,持有,603516,淳中科技,177.95,--,--,--,--,继续持有
2025-11-28,持有,300475,香农芯创,141.89,--,--,--,--,继续持有
2025-11-28,持有,688195,腾景科技,176.0,--,--,--,--,继续持有
2025-11-28,持有,688411,海博思创,302.9,--,--,--,--,继续持有
2025-11-28,持有,601606,长城军工,52.95,--,--,--,--,继续持有
2025-11-28,持有,001238,浙江正特,54.8,--,--,--,--,继续持有
2025-11-28,持有,600113,浙江东日,54.8,--,--,--,--,继续持有
2025-11-28,持有,603301,振德医疗,79.28,--,--,--,--,继续持有
2025-11-28,持有,300300,海峡创新,16.05,--,--,--,--,继续持有
2025-11-28,持有,688498,源杰科技,538.91,--,--,--,--,继续持有
2025-11-28,持有,301377,鼎泰高科,100.39,--,--,--,--,继续持有
2025-11-28,持有,301308,江波龙,249.19,--,--,--,--,继续持有
2025-11-28,持有,603389,*ST亚振,40.81,--,--,--,--,继续持有
2025-11-28,持有,605178,时空科技,62.25,--,--,--,--,继续持有
2025-11-28,持有,603226,菲林格尔,38.33,--,--,--,--,继续持有
2025-11-28,持有,300539,横河精密,43.76,--,--,--,--,继续持有
2025-12-16,卖出,301292,海科新源,57.83,3,300,17349.0,21.69,移出持仓池
2025-12-16,卖出,605580,恒盛能源,34.2,5,500,17100.0,21.38,移出持仓池
2025-12-16,卖出,601606,长城军工,46.11,4,400,18444.0,23.05,移出持仓池
2025-12-16,卖出,001238,浙江正特,61.5,3,300,18450.0,23.06,移出持仓池
2025-12-16,卖出,600113,浙江东日,61.5,3,300,18450.0,23.06,移出持仓池
2025-12-16,卖出,000609,*ST中迪,9.4,21,2100,19740.0,24.68,移出持仓池
2025-12-16,卖出,301308,江波龙,240.42,0,0,0.0,0.0,移出持仓池
2025-12-16,卖出,603389,*ST亚振,31.62,6,600,18972.0,23.71,移出持仓池
2025-12-16,卖出,605178,时空科技,50.98,3,300,15294.0,19.12,移出持仓池
2025-12-16,卖出,603226,菲林格尔,30.15,6,600,18090.0,22.61,移出持仓池
2025-12-16,卖出,300539,横河精密,38.7,5,500,19350.0,24.19,移出持仓池
2025-12-16,买入,605255,天普股份,156.13,1,100,15613.0,19.52,纳入持仓池
2025-12-16,买入,300456,赛微电子,64.4,3,300,19320.0,24.15,纳入持仓池
2025-12-16,买入,301232,飞沃科技,107.09,1,100,10709.0,13.39,纳入持仓池
2025-12-16,买入,600343,航天动力,39.35,5,500,19675.0,24.59,纳入持仓池
2025-12-16,买入,301183,东田微,165.0,1,100,16500.0,20.62,纳入持仓池
2025-12-16,买入,603929,亚翔集成,92.5,2,200,18500.0,23.12,纳入持仓池
2025-12-16,买入,600693,东百集团,17.59,11,1100,19349.0,24.19,纳入持仓池
2025-12-16,买入,000547,航天发展,22.93,8,800,18344.0,22.93,纳入持仓池
2025-12-16,买入,002837,英维克,84.5,2,200,16900.0,21.12,纳入持仓池
2025-12-16,买入,688102,斯瑞新材,38.53,5,500,19265.0,24.08,纳入持仓池
2025-12-16,买入,688228,开普云,186.0,1,100,18600.0,23.25,纳入持仓池
2025-12-16,持有,688585,上纬新材,96.4,--,--,--,--,继续持有
2025-12-16,持有,603516,淳中科技,196.48,--,--,--,--,继续持有
2025-12-16,持有,300308,中际旭创,551.79,--,--,--,--,继续持有
2025-12-16,持有,300502,新易盛,407.2,--,--,--,--,继续持有
2025-12-16,持有,603122,合富中国,26.2,--,--,--,--,继续持有
2025-12-16,持有,688195,腾景科技,166.37,--,--,--,--,继续持有
2025-12-16,持有,603778,国晟科技,12.0,--,--,--,--,继续持有
2025-12-16,持有,688110,东芯股份,112.0,--,--,--,--,继续持有
2025-12-16,持有,688498,源杰科技,599.99,--,--,--,--,继续持有
2025-12-16,持有,301377,鼎泰高科,119.8,--,--,--,--,继续持有
2025-12-16,持有,688109,品茗科技,112.02,--,--,--,--,继续持有
2025-12-16,持有,300620,光库科技,155.81,--,--,--,--,继续持有
2025-12-16,持有,300475,香农芯创,128.9,--,--,--,--,继续持有
2025-12-16,持有,300300,海峡创新,16.11,--,--,--,--,继续持有
2025-12-16,持有,002759,天际股份,31.57,--,--,--,--,继续持有
2025-12-16,持有,301489,思泉新材,183.65,--,--,--,--,继续持有
2025-12-16,持有,688411,海博思创,256.4,--,--,--,--,继续持有
2025-12-16,持有,603301,振德医疗,65.08,--,--,--,--,继续持有
2025-12-16,持有,688353,华盛锂电,94.0,--,--,--,--,继续持有
2025-12-31,卖出,300300,海峡创新,15.03,13,1300,19539.0,24.42,移出持仓池
2025-12-31,卖出,301183,东田微,155.09,1,100,15509.0,19.39,移出持仓池
2025-12-31,卖出,603929,亚翔集成,95.5,2,200,19100.0,23.88,移出持仓池
2025-12-31,卖出,600693,东百集团,17.82,11,1100,19602.0,24.5,移出持仓池
2025-12-31,卖出,301489,思泉新材,199.0,1,100,19900.0,24.88,移出持仓池
2025-12-31,卖出,688102,斯瑞新材,38.74,5,500,19370.0,24.21,移出持仓池
2025-12-31,卖出,688228,开普云,194.61,1,100,19461.0,24.33,移出持仓池
2025-12-31,卖出,688411,海博思创,250.04,0,0,0.0,0.0,移出持仓池
2025-12-31,买入,301005,超捷股份,155.27,1,100,15527.0,19.41,纳入持仓池
2025-12-31,买入,603216,梦天家居,47.0,4,400,18800.0,23.5,纳入持仓池
2025-12-31,买入,688125,安达智能,135.05,1,100,13505.0,16.88,纳入持仓池
2025-12-31,买入,600118,中国卫星,94.95,2,200,18990.0,23.74,纳入持仓池
2025-12-31,买入,002969,嘉美包装,12.66,15,1500,18990.0,23.74,纳入持仓池
2025-12-31,买入,605598,上海港湾,69.48,2,200,13896.0,17.37,纳入持仓池
2025-12-31,买入,301529,福赛科技,113.1,1,100,11310.0,14.14,纳入持仓池
2025-12-31,买入,301292,海科新源,64.41,3,300,19323.0,24.15,纳入持仓池
2025-12-31,买入,300503,昊志机电,63.72,3,300,19116.0,23.89,纳入持仓池
2025-12-31,持有,688585,上纬新材,127.37,--,--,--,--,继续持有
2025-12-31,持有,603516,淳中科技,223.5,--,--,--,--,继续持有
2025-12-31,持有,301232,飞沃科技,168.37,--,--,--,--,继续持有
2025-12-31,持有,002759,天际股份,46.43,--,--,--,--,继续持有
2025-12-31,持有,603778,国晟科技,17.6,--,--,--,--,继续持有
2025-12-31,持有,000547,航天发展,33.01,--,--,--,--,继续持有
2025-12-31,持有,688110,东芯股份,131.35,--,--,--,--,继续持有
2025-12-31,持有,300308,中际旭创,610.0,--,--,--,--,继续持有
2025-12-31,持有,300475,香农芯创,144.34,--,--,--,--,继续持有
2025-12-31,持有,600343,航天动力,48.97,--,--,--,--,继续持有
2025-12-31,持有,688195,腾景科技,169.55,--,--,--,--,继续持有
2025-12-31,持有,301377,鼎泰高科,139.1,--,--,--,--,继续持有
2025-12-31,持有,688109,品茗科技,127.1,--,--,--,--,继续持有
2025-12-31,持有,002837,英维克,106.89,--,--,--,--,继续持有
2025-12-31,持有,603122,合富中国,24.4,--,--,--,--,继续持有
2025-12-31,持有,688353,华盛锂电,113.7,--,--,--,--,继续持有
2025-12-31,持有,300456,赛微电子,55.96,--,--,--,--,继续持有
2025-12-31,持有,603301,振德医疗,70.5,--,--,--,--,继续持有
2025-12-31,持有,688498,源杰科技,641.99,--,--,--,--,继续持有
2025-12-31,持有,300502,新易盛,430.88,--,--,--,--,继续持有
2025-12-31,持有,300620,光库科技,147.05,--,--,--,--,继续持有
2026-01-19,卖出,688585,上纬新材,148.66,1,100,14866.0,18.58,移出持仓池
2026-01-19,卖出,688110,东芯股份,123.0,1,100,12300.0,15.38,移出持仓池
2026-01-19,卖出,600343,航天动力,37.19,5,500,18595.0,23.24,移出持仓池
2026-01-19,卖出,002837,英维克,102.39,1,100,10239.0,12.8,移出持仓池
2026-01-19,卖出,603122,合富中国,18.29,10,1000,18290.0,22.86,移出持仓池
2026-01-19,卖出,688353,华盛锂电,109.0,1,100,10900.0,13.62,移出持仓池
2026-01-19,卖出,605598,上海港湾,61.61,3,300,18483.0,23.1,移出持仓池
2026-01-19,卖出,301529,福赛科技,160.53,1,100,16053.0,20.07,移出持仓池
2026-01-19,卖出,300456,赛微电子,54.98,3,300,16494.0,20.62,移出持仓池
2026-01-19,卖出,603301,振德医疗,70.79,2,200,14158.0,17.7,移出持仓池
2026-01-19,卖出,300502,新易盛,403.18,0,0,0.0,0.0,移出持仓池
2026-01-19,卖出,300620,光库科技,152.2,1,100,15220.0,19.03,移出持仓池
2026-01-19,卖出,301292,海科新源,59.5,3,300,17850.0,22.31,移出持仓池
2026-01-19,卖出,300503,昊志机电,67.5,2,200,13500.0,16.88,移出持仓池
2026-01-19,买入,605255,天普股份,173.97,1,100,17397.0,21.75,纳入持仓池
2026-01-19,买入,001331,胜通能源,54.78,3,300,16434.0,20.54,纳入持仓池
2026-01-19,买入,688270,ST臻镭,201.0,0,0,0.0,0.0,纳入持仓池
2026-01-19,买入,002796,世嘉科技,44.95,4,400,17980.0,22.48,纳入持仓池
2026-01-19,买入,603929,亚翔集成,147.11,1,100,14711.0,18.39,纳入持仓池
2026-01-19,买入,301308,江波龙,336.25,0,0,0.0,0.0,纳入持仓池
2026-01-19,买入,688228,开普云,237.19,0,0,0.0,0.0,纳入持仓池
2026-01-19,买入,002931,锋龙股份,67.97,2,200,13594.0,16.99,纳入持仓池
2026-01-19,买入,300751,迈为股份,257.6,0,0,0.0,0.0,纳入持仓池
2026-01-19,买入,001270,*ST铖昌,135.43,1,100,13543.0,16.93,纳入持仓池
2026-01-19,买入,300342,天银机电,56.6,3,300,16980.0,21.23,纳入持仓池
2026-01-19,买入,688031,星环科技,189.7,1,100,18970.0,23.71,纳入持仓池
2026-01-19,买入,002718,友邦吊顶,61.08,3,300,18324.0,22.91,纳入持仓池
2026-01-19,买入,688387,信科移动,19.09,10,1000,19090.0,23.86,纳入持仓池
2026-01-19,持有,301005,超捷股份,219.52,--,--,--,--,继续持有
2026-01-19,持有,301232,飞沃科技,173.4,--,--,--,--,继续持有
2026-01-19,持有,603778,国晟科技,20.21,--,--,--,--,继续持有
2026-01-19,持有,300475,香农芯创,164.7,--,--,--,--,继续持有
2026-01-19,持有,002969,嘉美包装,17.2,--,--,--,--,继续持有
2026-01-19,持有,603516,淳中科技,233.5,--,--,--,--,继续持有
2026-01-19,持有,002759,天际股份,41.87,--,--,--,--,继续持有
2026-01-19,持有,688195,腾景科技,181.0,--,--,--,--,继续持有
2026-01-19,持有,688125,安达智能,170.0,--,--,--,--,继续持有
2026-01-19,持有,688109,品茗科技,147.22,--,--,--,--,继续持有
2026-01-19,持有,688498,源杰科技,748.29,--,--,--,--,继续持有
2026-01-19,持有,603216,梦天家居,49.98,--,--,--,--,继续持有
2026-01-19,持有,600118,中国卫星,104.89,--,--,--,--,继续持有
2026-01-19,持有,000547,航天发展,28.9,--,--,--,--,继续持有
2026-01-19,持有,301377,鼎泰高科,157.35,--,--,--,--,继续持有
2026-01-19,持有,300308,中际旭创,605.5,--,--,--,--,继续持有
2026-01-30,卖出,603516,淳中科技,165.7,1,100,16570.0,20.71,移出持仓池
2026-01-30,卖出,002796,世嘉科技,44.6,4,400,17840.0,22.3,移出持仓池
2026-01-30,卖出,688109,品茗科技,130.8,1,100,13080.0,16.35,移出持仓池
2026-01-30,卖出,600118,中国卫星,91.26,2,200,18252.0,22.82,移出持仓池
2026-01-30,卖出,300342,天银机电,49.84,4,400,19936.0,24.92,移出持仓池
2026-01-30,卖出,688387,信科移动,18.46,10,1000,18460.0,23.07,移出持仓池
2026-01-30,卖出,300308,中际旭创,649.0,0,0,0.0,0.0,移出持仓池
2026-01-30,买入,688766,普冉股份,306.0,0,0,0.0,0.0,纳入持仓池
2026-01-30,买入,601212,白银有色,13.67,14,1400,19138.0,23.92,纳入持仓池
2026-01-30,买入,002716,湖南白银,19.04,10,1000,19040.0,23.8,纳入持仓池
