date,nav
2022-11-16,2.692510048232185
2022-11-17,2.6927237395058543
2022-11-18,2.6929374477391486
2022-11-21,2.6931511729334137
2022-11-22,2.6933649150899956
2022-11-23,2.693578674210241
2022-11-24,2.6937924502954957
2022-11-25,2.694006243347107
2022-11-28,2.6942200533664202
2022-11-29,2.694433880354783
2022-11-30,2.6946477243135414
2022-12-01,2.6948615852440425
2022-12-02,2.6950754631476332
2022-12-05,2.695289358025661
2022-12-06,2.6955032698794725
2022-12-07,2.6957171987104154
2022-12-08,2.695931144519837
2022-12-09,2.6961451073090847
2022-12-12,2.696359087079506
2022-12-13,2.696573083832449
2022-12-14,2.696787097569261
2022-12-15,2.6970011282912907
2022-12-16,2.6972151759998853
2022-12-19,2.697429240696393
2022-12-20,2.697643322382163
2022-12-21,2.6978574210585426
2022-12-22,2.698071536726881
2022-12-23,2.6982856693885258
2022-12-26,2.6984998190448266
2022-12-27,2.698713985697132
2022-12-28,2.698928169346791
2022-12-29,2.699142369995152
2022-12-30,2.6993565876435643
2023-01-03,2.6995708222933774
2023-01-04,2.6997850739459404
2023-01-05,2.6999993426026028
2023-01-06,2.7002136282647142
2023-01-09,2.7004279309336243
2023-01-10,2.7006422506106826
2023-01-11,2.700856587297239
2023-01-12,2.701070940994644
2023-01-13,2.701285311704247
2023-01-16,2.701499699427398
2023-01-17,2.7017141041654478
2023-01-18,2.7019285259197465
2023-01-19,2.702142964691645
2023-01-20,2.702357420482494
2023-01-23,2.7025718932936433
2023-01-24,2.7027863831264445
2023-01-25,2.703000889982248
2023-01-26,2.703215413862406
2023-01-27,2.703429954768268
2023-01-30,2.703644512701186
2023-01-31,2.679254460399969
2023-02-01,2.7268665148272127
2023-02-02,2.733848845203946
2023-02-03,2.7437200912591195
2023-02-06,2.724070150002369
2023-02-07,2.6974027894363477
2023-02-08,2.6659236659079526
2023-02-09,2.700046704700993
2023-02-10,2.6668167084574708
2023-02-13,2.7017297593615597
2023-02-14,2.7220302371568152
2023-02-15,2.7306316299880558
2023-02-16,2.697424880991892
